backend,cumulative_percent_ms,error,granularity,layer_name,max_ms,mean_ms,min_ms,model,percent_total_ms,rank,runtime,samples,status,std_ms
ncnn,98.312901,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_add/add,0.13,0.100735,0.09,ssd_mobilenet_v2,0.076763,99,ncnn_cpu,68,ok,0.004639
ncnn,99.998432,,ncnn_layer,Split:splitncnn_2,0.03,0.000441,0.0,ssd_mobilenet_v2,0.000336,176,ncnn_cpu,68,ok,0.003611
ncnn,77.935539,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_expand/Conv2D,1.3,1.190735,1.17,ssd_mobilenet_v2,0.907371,38,ncnn_cpu,68,ok,0.022901
ncnn,95.779165,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_expand_relu/Relu6,0.31,0.227353,0.2,ssd_mobilenet_v2,0.173249,77,ncnn_cpu,68,ok,0.016144
ncnn,88.138619,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_depthwise/depthwise,0.84,0.755588,0.72,ssd_mobilenet_v2,0.575778,52,ncnn_cpu,68,ok,0.028511
ncnn,95.255384,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_depthwise_relu/Relu6,0.3,0.252353,0.25,ssd_mobilenet_v2,0.1923,74,ncnn_cpu,68,ok,0.0073
ncnn,72.253291,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_project/Conv2D,1.41,1.342794,1.32,ssd_mobilenet_v2,1.023244,32,ncnn_cpu,68,ok,0.018853
ncnn,98.236138,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_add/add,0.13,0.102059,0.1,ssd_mobilenet_v2,0.077772,98,ncnn_cpu,68,ok,0.005302
ncnn,77.028168,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_6_expand/Conv2D,1.26,1.192059,1.14,ssd_mobilenet_v2,0.90838,37,ncnn_cpu,68,ok,0.02026
ncnn,95.605916,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_6_expand_relu/Relu6,0.3,0.229706,0.2,ssd_mobilenet_v2,0.175042,76,ncnn_cpu,68,ok,0.015046
ncnn,89.666258,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_6_depthwise/depthwise,0.78,0.645588,0.62,ssd_mobilenet_v2,0.491955,55,ncnn_cpu,68,ok,0.025917
ncnn,98.864585,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_6_depthwise_relu/Relu6,0.1,0.070588,0.07,ssd_mobilenet_v2,0.05379,108,ncnn_cpu,68,ok,0.003789
ncnn,90.147455,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_6_project/Conv2D,0.73,0.631471,0.62,ssd_mobilenet_v2,0.481197,56,ncnn_cpu,68,ok,0.016473
ncnn,99.99944,,ncnn_layer,Split:splitncnn_3,0.01,0.000147,0.0,ssd_mobilenet_v2,0.000112,180,ncnn_cpu,68,ok,0.001204
ncnn,83.884833,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_expand/Conv2D,1.15,1.0875,1.07,ssd_mobilenet_v2,0.828703,45,ncnn_cpu,68,ok,0.015846
ncnn,98.158367,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_expand_relu/Relu6,0.15,0.108235,0.1,ssd_mobilenet_v2,0.082478,97,ncnn_cpu,68,ok,0.01212
ncnn,92.951823,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_depthwise/depthwise,0.45,0.374412,0.35,ssd_mobilenet_v2,0.285312,64,ncnn_cpu,68,ok,0.018261
ncnn,97.529359,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_depthwise_relu/Relu6,0.16,0.132353,0.12,ssd_mobilenet_v2,0.100856,90,ncnn_cpu,68,ok,0.006885
ncnn,73.230589,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_project/Conv2D,1.49,1.2825,1.26,ssd_mobilenet_v2,0.977298,33,ncnn_cpu,68,ok,0.030311
ncnn,99.199877,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_add/add,0.08,0.054265,0.05,ssd_mobilenet_v2,0.041351,115,ncnn_cpu,68,ok,0.006712
ncnn,100.0,,ncnn_layer,Split:splitncnn_4,0.0,0.0,0.0,ssd_mobilenet_v2,0.0,186,ncnn_cpu,68,ok,0.0
ncnn,83.05613,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_expand/Conv2D,1.14,1.097941,1.08,ssd_mobilenet_v2,0.83666,44,ncnn_cpu,68,ok,0.013673
ncnn,97.992962,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_expand_relu/Relu6,0.16,0.112353,0.1,ssd_mobilenet_v2,0.085616,95,ncnn_cpu,68,ok,0.011772
ncnn,93.232876,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_depthwise/depthwise,0.44,0.368824,0.35,ssd_mobilenet_v2,0.281053,65,ncnn_cpu,68,ok,0.015768
ncnn,97.629207,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_depthwise_relu/Relu6,0.16,0.131029,0.12,ssd_mobilenet_v2,0.099848,91,ncnn_cpu,68,ok,0.005185
ncnn,75.180927,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_project/Conv2D,1.45,1.278676,1.25,ssd_mobilenet_v2,0.974384,35,ncnn_cpu,68,ok,0.030482
ncnn,99.158526,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_add/add,0.1,0.054706,0.05,ssd_mobilenet_v2,0.041687,114,ncnn_cpu,68,ok,0.008989
ncnn,100.0,,ncnn_layer,Split:splitncnn_5,0.0,0.0,0.0,ssd_mobilenet_v2,0.0,187,ncnn_cpu,68,ok,0.0
ncnn,81.380569,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_9_expand/Conv2D,1.16,1.105,1.08,ssd_mobilenet_v2,0.842039,42,ncnn_cpu,68,ok,0.01595
ncnn,98.075889,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_9_expand_relu/Relu6,0.15,0.108824,0.1,ssd_mobilenet_v2,0.082927,96,ncnn_cpu,68,ok,0.012191
ncnn,92.666511,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_9_depthwise/depthwise,0.44,0.376618,0.35,ssd_mobilenet_v2,0.286993,63,ncnn_cpu,68,ok,0.01836
ncnn,97.428503,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_9_depthwise_relu/Relu6,0.19,0.1325,0.12,ssd_mobilenet_v2,0.100968,89,ncnn_cpu,68,ok,0.009758
ncnn,74.206543,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_9_project/Conv2D,1.45,1.280735,1.26,ssd_mobilenet_v2,0.975953,34,ncnn_cpu,68,ok,0.026364
ncnn,99.318439,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_9_add/add,0.07,0.050441,0.05,ssd_mobilenet_v2,0.038437,118,ncnn_cpu,68,ok,0.002676
ncnn,82.21947,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_10_expand/Conv2D,1.16,1.100882,1.08,ssd_mobilenet_v2,0.838901,43,ncnn_cpu,68,ok,0.017213
ncnn,97.907346,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_10_expand_relu/Relu6,0.15,0.113971,0.1,ssd_mobilenet_v2,0.086849,94,ncnn_cpu,68,ok,0.012264
ncnn,93.792966,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_10_depthwise/depthwise,0.44,0.366765,0.35,ssd_mobilenet_v2,0.279484,67,ncnn_cpu,68,ok,0.0164
ncnn,97.728494,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_10_depthwise_relu/Relu6,0.16,0.130294,0.12,ssd_mobilenet_v2,0.099287,92,ncnn_cpu,68,ok,0.004528
ncnn,64.102078,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_10_project/Conv2D,1.98,1.7675,1.74,ssd_mobilenet_v2,1.346881,25,ncnn_cpu,68,ok,0.034826
ncnn,99.996415,,ncnn_layer,Split:splitncnn_6,0.01,0.001029,0.0,ssd_mobilenet_v2,0.000784,172,ncnn_cpu,68,ok,0.003039
ncnn,54.872598,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_expand/Conv2D,2.42,2.345735,2.32,ssd_mobilenet_v2,1.787511,19,ncnn_cpu,68,ok,0.019122
ncnn,96.96165,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_expand_relu/Relu6,0.24,0.17,0.16,ssd_mobilenet_v2,0.129544,85,ncnn_cpu,68,ok,0.014753
ncnn,90.58125,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_depthwise/depthwise,0.61,0.569265,0.54,ssd_mobilenet_v2,0.433795,57,ncnn_cpu,68,ok,0.014685
ncnn,96.256104,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_depthwise_relu/Relu6,0.23,0.192794,0.19,ssd_mobilenet_v2,0.146914,80,ncnn_cpu,68,ok,0.006381
ncnn,45.47704,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_project/Conv2D,4.73,2.766176,2.68,ssd_mobilenet_v2,2.107898,14,ncnn_cpu,68,ok,0.241576
ncnn,98.755996,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_add/add,0.12,0.073088,0.07,ssd_mobilenet_v2,0.055695,106,ncnn_cpu,68,ok,0.007907
ncnn,99.998768,,ncnn_layer,Split:splitncnn_7,0.03,0.000441,0.0,ssd_mobilenet_v2,0.000336,177,ncnn_cpu,68,ok,0.003611
ncnn,53.085086,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_expand/Conv2D,2.44,2.38,2.34,ssd_mobilenet_v2,1.813622,18,ncnn_cpu,68,ok,0.026122
ncnn,97.089289,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_expand_relu/Relu6,0.22,0.1675,0.15,ssd_mobilenet_v2,0.127639,86,ncnn_cpu,68,ok,0.012292
ncnn,91.010225,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_depthwise/depthwise,0.66,0.562941,0.54,ssd_mobilenet_v2,0.428976,58,ncnn_cpu,68,ok,0.022626
ncnn,96.402906,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_depthwise_relu/Relu6,0.23,0.192647,0.19,ssd_mobilenet_v2,0.146802,81,ncnn_cpu,68,ok,0.00868
ncnn,47.554682,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_project/Conv2D,3.16,2.726471,2.67,ssd_mobilenet_v2,2.077642,15,ncnn_cpu,68,ok,0.058076
ncnn,98.810795,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_add/add,0.13,0.071912,0.07,ssd_mobilenet_v2,0.054799,107,ncnn_cpu,68,ok,0.008271
ncnn,51.271464,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_13_expand/Conv2D,2.48,2.384412,2.35,ssd_mobilenet_v2,1.816984,17,ncnn_cpu,68,ok,0.028614
ncnn,97.214014,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_13_expand_relu/Relu6,0.22,0.163676,0.15,ssd_mobilenet_v2,0.124725,87,ncnn_cpu,68,ok,0.012708
ncnn,99.995631,,ncnn_layer,Split:splitncnn_8,0.01,0.001765,0.0,ssd_mobilenet_v2,0.001345,171,ncnn_cpu,68,ok,0.003812
ncnn,6.037711,,ncnn_layer,Convolution:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/ClassPredictor/BiasAdd,8.7,7.923235,7.89,ssd_mobilenet_v2,6.037711,1,ncnn_cpu,68,ok,0.097021
ncnn,96.109189,,ncnn_layer,Permute:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/ClassPredictor/BiasAdd__447,0.26,0.215,0.2,ssd_mobilenet_v2,0.163836,79,ncnn_cpu,68,ok,0.013449
ncnn,92.071907,,ncnn_layer,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/Reshape,0.5,0.405735,0.39,ssd_mobilenet_v2,0.309181,61,ncnn_cpu,68,ok,0.019198
ncnn,91.762726,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_13_depthwise/depthwise,0.63,0.481324,0.46,ssd_mobilenet_v2,0.366781,60,ncnn_cpu,68,ok,0.030674
ncnn,99.280002,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_13_depthwise_relu/Relu6,0.1,0.050882,0.05,ssd_mobilenet_v2,0.038773,117,ncnn_cpu,68,ok,0.00612
ncnn,76.119788,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_13_project/Conv2D,1.33,1.232059,1.21,ssd_mobilenet_v2,0.938861,36,ncnn_cpu,68,ok,0.023045
ncnn,99.997088,,ncnn_layer,Split:splitncnn_9,0.01,0.000882,0.0,ssd_mobilenet_v2,0.000672,173,ncnn_cpu,68,ok,0.002836
ncnn,67.855056,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_14_expand/Conv2D,1.68,1.631912,1.6,ssd_mobilenet_v2,1.243559,28,ncnn_cpu,68,ok,0.026638
ncnn,99.020128,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_14_expand_relu/Relu6,0.09,0.066912,0.06,ssd_mobilenet_v2,0.050989,111,ncnn_cpu,68,ok,0.006244
ncnn,94.470161,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_14_depthwise/depthwise,0.38,0.291765,0.28,ssd_mobilenet_v2,0.222333,70,ncnn_cpu,68,ok,0.011368
ncnn,98.581515,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_14_depthwise_relu/Relu6,0.11,0.082059,0.08,ssd_mobilenet_v2,0.062531,103,ncnn_cpu,68,ok,0.006765
ncnn,61.359008,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_14_project/Conv2D,2.28,2.051765,2.02,ssd_mobilenet_v2,1.563498,23,ncnn_cpu,68,ok,0.033119
ncnn,99.478913,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_14_add/add,0.05,0.038235,0.03,ssd_mobilenet_v2,0.029136,123,ncnn_cpu,68,ok,0.00418
ncnn,100.0,,ncnn_layer,Split:splitncnn_10,0.0,0.0,0.0,ssd_mobilenet_v2,0.0,188,ncnn_cpu,68,ok,0.0
ncnn,66.611497,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_expand/Conv2D,1.73,1.645735,1.61,ssd_mobilenet_v2,1.254093,27,ncnn_cpu,68,ok,0.026696
ncnn,98.917479,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_expand_relu/Relu6,0.12,0.069412,0.06,ssd_mobilenet_v2,0.052894,109,ncnn_cpu,68,ok,0.007837
ncnn,94.021125,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_depthwise/depthwise,0.38,0.299412,0.29,ssd_mobilenet_v2,0.22816,68,ncnn_cpu,68,ok,0.01814
ncnn,98.518984,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_depthwise_relu/Relu6,0.14,0.082206,0.08,ssd_mobilenet_v2,0.062643,102,ncnn_cpu,68,ok,0.009525
ncnn,59.79551,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_project/Conv2D,2.1,2.052794,2.02,ssd_mobilenet_v2,1.564283,22,ncnn_cpu,68,ok,0.019467
ncnn,99.531695,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_add/add,0.04,0.032941,0.03,ssd_mobilenet_v2,0.025102,125,ncnn_cpu,68,ok,0.004556
ncnn,65.357404,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_16_expand/Conv2D,1.73,1.647353,1.61,ssd_mobilenet_v2,1.255326,26,ncnn_cpu,68,ok,0.026823
ncnn,98.96914,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_16_expand_relu/Relu6,0.12,0.067794,0.06,ssd_mobilenet_v2,0.051661,110,ncnn_cpu,68,ok,0.009977
ncnn,94.247828,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_16_depthwise/depthwise,0.35,0.2975,0.29,ssd_mobilenet_v2,0.226703,69,ncnn_cpu,68,ok,0.013545
ncnn,98.642925,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_16_depthwise_relu/Relu6,0.09,0.080588,0.08,ssd_mobilenet_v2,0.06141,104,ncnn_cpu,68,ok,0.002353
ncnn,36.610196,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_16_project/Conv2D,3.35,3.280147,3.24,ssd_mobilenet_v2,2.499557,10,ncnn_cpu,68,ok,0.019058
ncnn,22.534903,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/Conv_1/Conv2D,4.27,4.229706,4.2,ssd_mobilenet_v2,3.223146,5,ncnn_cpu,68,ok,0.013501
ncnn,98.385517,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/out_relu/Relu6,0.1,0.095294,0.09,ssd_mobilenet_v2,0.072617,100,ncnn_cpu,68,ok,0.004991
ncnn,99.999552,,ncnn_layer,Split:splitncnn_11,0.01,0.000147,0.0,ssd_mobilenet_v2,0.000112,181,ncnn_cpu,68,ok,0.001204
ncnn,11.888503,,ncnn_layer,Convolution:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_1/ClassPredictor/BiasAdd,8.03,7.677941,7.65,ssd_mobilenet_v2,5.850791,2,ncnn_cpu,68,ok,0.044773
ncnn,96.69326,,ncnn_layer,Permute:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_1/ClassPredictor/BiasAdd__441,0.25,0.19,0.15,ssd_mobilenet_v2,0.144785,83,ncnn_cpu,68,ok,0.013612
ncnn,97.327534,,ncnn_layer,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_1/Reshape,0.21,0.148971,0.13,ssd_mobilenet_v2,0.11352,88,ncnn_cpu,68,ok,0.01516
ncnn,31.54474,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_2_1x1_256_conv/Conv2D,4.02,3.786765,3.73,ssd_mobilenet_v2,2.885614,8,ncnn_cpu,68,ok,0.041637
ncnn,99.656307,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_2_1x1_256/Relu6,0.04,0.020882,0.02,ssd_mobilenet_v2,0.015913,131,ncnn_cpu,68,ok,0.003315
ncnn,34.110639,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_2_3x3_s2_512_conv/Conv2D,4.06,3.367206,3.32,ssd_mobilenet_v2,2.565899,9,ncnn_cpu,68,ok,0.08731
ncnn,99.070108,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_2_3x3_s2_512/Relu6,3.1,0.065588,0.02,ssd_mobilenet_v2,0.04998,112,ncnn_cpu,68,ok,0.37072
ncnn,99.999664,,ncnn_layer,Split:splitncnn_12,0.01,0.000147,0.0,ssd_mobilenet_v2,0.000112,182,ncnn_cpu,68,ok,0.001204
ncnn,85.207285,,ncnn_layer,Convolution:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_2/ClassPredictor/BiasAdd,0.86,0.816324,0.81,ssd_mobilenet_v2,0.62206,47,ncnn_cpu,68,ok,0.012591
ncnn,99.241229,,ncnn_layer,Permute:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_2/ClassPredictor/BiasAdd__435,0.09,0.054265,0.04,ssd_mobilenet_v2,0.041351,116,ncnn_cpu,68,ok,0.009597
ncnn,99.555227,,ncnn_layer,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_2/Reshape,0.06,0.030882,0.03,ssd_mobilenet_v2,0.023533,126,ncnn_cpu,68,ok,0.004107
ncnn,95.945354,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_3_1x1_128_conv/Conv2D,0.25,0.218088,0.21,ssd_mobilenet_v2,0.166189,78,ncnn_cpu,68,ok,0.007328
ncnn,99.883457,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_3_1x1_128/Relu6,0.01,0.01,0.01,ssd_mobilenet_v2,0.00762,150,ncnn_cpu,68,ok,0.0
ncnn,92.379518,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_3_3x3_s2_256_conv/Conv2D,0.44,0.403676,0.39,ssd_mobilenet_v2,0.307612,62,ncnn_cpu,68,ok,0.009534
ncnn,99.891078,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_3_3x3_s2_256/Relu6,0.01,0.01,0.01,ssd_mobilenet_v2,0.00762,151,ncnn_cpu,68,ok,0.0
ncnn,99.999776,,ncnn_layer,Split:splitncnn_13,0.01,0.000147,0.0,ssd_mobilenet_v2,0.000112,183,ncnn_cpu,68,ok,0.001204
ncnn,96.832105,,ncnn_layer,Convolution:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_3/ClassPredictor/BiasAdd,0.22,0.182206,0.18,ssd_mobilenet_v2,0.138846,84,ncnn_cpu,68,ok,0.00783
ncnn,99.749543,,ncnn_layer,Permute:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_3/ClassPredictor/BiasAdd__429,0.02,0.02,0.02,ssd_mobilenet_v2,0.015241,137,ncnn_cpu,68,ok,0.0
ncnn,99.703597,,ncnn_layer,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_3/Reshape,0.05,0.020441,0.02,ssd_mobilenet_v2,0.015577,134,ncnn_cpu,68,ok,0.003611
ncnn,99.356653,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_4_1x1_128_conv/Conv2D,0.06,0.050147,0.05,ssd_mobilenet_v2,0.038213,119,ncnn_cpu,68,ok,0.001204
ncnn,99.985658,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_4_1x1_128/Relu6,0.01,0.004265,0.0,ssd_mobilenet_v2,0.00325,166,ncnn_cpu,68,ok,0.004946
ncnn,94.670416,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_4_3x3_s2_256_conv/Conv2D,0.3,0.262794,0.26,ssd_mobilenet_v2,0.200256,71,ncnn_cpu,68,ok,0.00783
ncnn,99.852528,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_4_3x3_s2_256/Relu6,0.03,0.010294,0.01,ssd_mobilenet_v2,0.007844,146,ncnn_cpu,68,ok,0.002407
ncnn,100.0,,ncnn_layer,Split:splitncnn_14,0.0,0.0,0.0,ssd_mobilenet_v2,0.0,189,ncnn_cpu,68,ok,0.0
ncnn,97.820497,,ncnn_layer,Convolution:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_4/ClassPredictor/BiasAdd,0.15,0.120735,0.11,ssd_mobilenet_v2,0.092003,93,ncnn_cpu,68,ok,0.005235
ncnn,99.898698,,ncnn_layer,Permute:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_4/ClassPredictor/BiasAdd__423,0.01,0.01,0.01,ssd_mobilenet_v2,0.00762,152,ncnn_cpu,68,ok,0.0
ncnn,99.71895,,ncnn_layer,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_4/Reshape,0.03,0.020147,0.02,ssd_mobilenet_v2,0.015353,135,ncnn_cpu,68,ok,0.001204
