model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
shufflenet_v2_x1_0,ncnn_vulkan,163,Split:splitncnn_10,ncnn,ncnn_layer,0.000339,2.5e-05,0.00031,0.00036,70,0.003775,99.973811,106,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,115,Crop:/stage3/stage3.6/Slice,ncnn,ncnn_layer,0.009877,0.000144,0.00964,0.01036,70,0.109977,96.677233,107,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,116,Crop:/stage3/stage3.6/Slice_1,ncnn,ncnn_layer,0.009815,0.000207,0.00948,0.01036,70,0.109286,96.786519,108,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,34,Convolution:/stage3/stage3.6/branch2/branch2.0/Conv,ncnn,ncnn_layer,0.070112,0.000703,0.06786,0.07156,70,0.78067,64.577918,109,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,137,ReLU:/stage3/stage3.6/branch2/branch2.2/Relu,ncnn,ncnn_layer,0.007413,0.000168,0.00714,0.00781,70,0.082541,98.734496,110,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,72,ConvolutionDepthWise:/stage3/stage3.6/branch2/branch2.3/Conv,ncnn,ncnn_layer,0.035113,0.000205,0.03464,0.03547,70,0.390969,87.332892,111,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,45,Convolution:/stage3/stage3.6/branch2/branch2.5/Conv,ncnn,ncnn_layer,0.069534,0.000792,0.06719,0.07073,70,0.774234,73.117683,112,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,133,ReLU:/stage3/stage3.6/branch2/branch2.7/Relu,ncnn,ncnn_layer,0.007444,0.000153,0.00708,0.00776,70,0.082886,98.403932,113,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,96,Concat:/stage3/stage3.6/Concat,ncnn,ncnn_layer,0.019492,0.00032,0.01885,0.02026,70,0.217036,94.163896,114,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,69,ShuffleChannel:/stage3/stage3.6/Reshape_1,ncnn,ncnn_layer,0.03668,0.00034,0.03604,0.03745,70,0.408417,86.140097,115,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
